URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramDuration_VS,1.2.0,active,,JP_ObservationElectrocardiogramDuration_VS,JP Core Observation Electrocardiogram Duration ValueSet,"JP Coreにて定義した心電図のObservationリソースに関する詳細分類コード（検査時間）","StructureDefinition/jp-observation-electrocardiogram-duration","Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramExtraCategory_VS,1.2.0,active,,JP_ObservationElectrocardiogramExtraCategory_VS,JP Core Observation Electrocardiogram ExtraCategory ValueSet,"JP Coreにて定義した心電図のObservationリソースに関する分類コード","StructureDefinition/jp-observation-electrocardiogram","Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramStressType_VS,1.2.0,active,,JP_ObservationElectrocardiogramStressType_VS,JP Core Observation Electrocardiogram StressType ValueSet,"JP Coreにて定義した心電図のObservationリソースに関する詳細分類コード（負荷タイプ）","StructureDefinition/jp-observation-electrocardiogram-stresstype","Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationEndoscopyCode_VS,1.2.0,active,,JP_ObservationEndoscopyCode_VS,JP Core Observation Endoscopy Code ValueSet,"Observation（内視鏡）コードで使用する項目値セット。LOINCとJED用語のうち臓器毎のFindings、Diagnosis（Characterization）に該当するコードの組み合わせ","StructureDefinition/jp-observation-endoscopy","LOINC,jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationEndoscopyValueJed_VS,1.2.0,active,,JP_ObservationEndoscopyValueJed_VS,JP Core Observation Endoscopy Value JED ValueSet,"日本消化器内視鏡学会が推進するJED (Japan Endoscopy Database) Projectのコード値セットのうち主に「所見（存在所見）」「質的診断」に該当するコード","StructureDefinition/jp-observation-endoscopy","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationLabResultCode_VS,1.1.0,active,,JP_ObservationLabResultCode_VS,JP Core Observation LabResult Code ValueSet,"Observation（検体検査結果）で使用する項目の値セット","StructureDefinition/jp-observation-microbiology,StructureDefinition/jp-observation-labresult","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationPhysicalExamMethod_VS,1.1.0,active,,JP_ObservationPhysicalExamMethod_VS,JP Core Observation PhysicalExam Method ValueSet,"Observation（身体所見）で使用する診察方法の値セット","StructureDefinition/jp-observation-physicalexam","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationRadiologyCode_VS,1.2.0,active,,JP_ObservationRadiologyCode_VS,JP Core Observation Radiology Code ValueSet,"Observation（放射線）コードで使用する項目値セット。LOINCのFindings、Impressionに相当する",,"LOINC"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationSocialHistoryCode_VS,1.1.0,active,,JP_ObservationSocialHistoryCode_VS,JP Core Observation SocialHistory Code ValueSet,"Observation（生活背景）で使用する項目の値セット","StructureDefinition/jp-observation-socialhistory","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationVitalSignsCategory_VS,1.1.0,active,,JP_ObservationVitalSignsCategory_VS,JP Core Observation VitalSigns Category ValueSet,"Observation（バイタルサイン）で使用する分類の値セット","StructureDefinition/jp-observation-vitalsigns","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationVitalSignsCode_VS,1.1.0,active,,JP_ObservationVitalSignsCode_VS,JP Core Observation VitalSigns Code ValueSet,"Observation（バイタルサイン）で使用する項目の値セット","StructureDefinition/jp-observation-vitalsigns","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_Observation_BodySite_VS,1.2.0,active,,JP_Observation_BodySite_VS,JP Core Observation BodySite ValueSet,"検査の対象となる身体部位のコード",,"jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_PhysicalExamCode_VS,1.1.0,active,,JP_PhysicalExamCode_VS,JP Core Physical Exam Code ValueSet,"身体所見の区分を表す値セット","StructureDefinition/jp-observation-physicalexam","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_PractitionerRole_VS,1.1.0,active,,JP_PractitionerRole_VS,JP Core PractitionerRole ValueSet,"実施者のロール（役割・職種）を表す値セット","StructureDefinition/jp-medicationrequest,StructureDefinition/jp-practitionerrole,StructureDefinition/jp-medicationrequest-injection","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_PrefectureNumber_VS,1.1.0,active,,JP_PrefectureNumber_VS,JP Core PrefectureNumber ValueSet,"都道県番号値セット","StructureDefinition/jp-organization-prefectureno","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureCategory_VS,1.1.0,active,,JP_ProcedureCategory_VS,JP Core Procedure Category ValueSet,"処置のカテゴリを示す値セット","StructureDefinition/jp-procedure","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureCodesDental_VS,1.1.0,active,,JP_ProcedureCodesDental_VS,JP Core Procedure Codes Dental ValueSet,"処置のコード:歯科診療行為マスタの値セット","StructureDefinition/jp-procedure","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureCodesICHI_VS,1.1.0,active,,JP_ProcedureCodesICHI_VS,JP Core Procedure Codes ICHI ValueSet,"処置のコード:ICHI(International Classification of Health Interventions)の値セット","StructureDefinition/jp-procedure","Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureCodesMedical_VS,1.1.0a,active,,JP_ProcedureCodesMedical_VS,JP Core Procedure Codes Medical ValueSet,"処置のコード:医科診療行為マスタの値セット","StructureDefinition/jp-procedure","jpfhir-terminology"
